date,edit_count,unique_editors,avg_size_change,total_size_change,topic
2010-07-02,2,2,91.5,183.0,"Tesla,_Inc."
2010-07-04,1,1,0.0,0.0,"Tesla,_Inc."
2010-07-05,1,1,-32.0,-32.0,"Tesla,_Inc."
2010-07-09,2,2,192.5,385.0,"Tesla,_Inc."
2010-07-13,4,3,-216.5,-866.0,"Tesla,_Inc."
2010-07-15,1,1,45.0,45.0,"Tesla,_Inc."
2010-07-17,1,1,-591.0,-591.0,"Tesla,_Inc."
2010-07-19,1,1,-196.0,-196.0,"Tesla,_Inc."
2010-07-23,2,2,-17.0,-34.0,"Tesla,_Inc."
2010-07-25,1,1,29.0,29.0,"Tesla,_Inc."
2010-07-26,2,2,103.5,207.0,"Tesla,_Inc."
2010-07-29,5,1,-9.2,-46.0,"Tesla,_Inc."
2010-08-01,1,1,10.0,10.0,"Tesla,_Inc."
2010-08-04,3,2,1.3333333333333333,4.0,"Tesla,_Inc."
2010-08-06,2,1,-1.5,-3.0,"Tesla,_Inc."
2010-08-13,3,3,-27.333333333333332,-82.0,"Tesla,_Inc."
2010-08-19,1,1,-105.0,-105.0,"Tesla,_Inc."
2010-08-24,1,1,-12.0,-12.0,"Tesla,_Inc."
2010-08-30,1,1,-906.0,-906.0,"Tesla,_Inc."
2010-09-07,53,4,-152.47169811320754,-8081.0,"Tesla,_Inc."
2010-09-08,3,2,-113.0,-339.0,"Tesla,_Inc."
2010-09-09,1,1,477.0,477.0,"Tesla,_Inc."
2010-09-10,1,1,3.0,3.0,"Tesla,_Inc."
2010-09-13,1,1,137.0,137.0,"Tesla,_Inc."
2010-09-15,2,2,-68.5,-137.0,"Tesla,_Inc."
2010-09-19,2,1,-463.5,-927.0,"Tesla,_Inc."
2010-09-21,1,1,14545.0,14545.0,"Tesla,_Inc."
2010-09-22,2,2,-7317.0,-14634.0,"Tesla,_Inc."
2010-09-23,1,1,-139.0,-139.0,"Tesla,_Inc."
2010-10-01,3,3,-6.0,-18.0,"Tesla,_Inc."
2010-10-02,2,2,0.0,0.0,"Tesla,_Inc."
2010-10-03,2,2,-1108.0,-2216.0,"Tesla,_Inc."
2010-10-07,2,2,0.0,0.0,"Tesla,_Inc."
2010-10-08,1,1,2.0,2.0,"Tesla,_Inc."
2010-10-12,2,2,7.0,14.0,"Tesla,_Inc."
2010-10-14,3,1,-38.666666666666664,-116.0,"Tesla,_Inc."
2010-10-15,7,3,-157.71428571428572,-1104.0,"Tesla,_Inc."
2010-10-17,1,1,-100.0,-100.0,"Tesla,_Inc."
2010-10-18,1,1,-65.0,-65.0,"Tesla,_Inc."
2010-10-20,2,2,-302.5,-605.0,"Tesla,_Inc."
2010-10-21,2,1,25.0,50.0,"Tesla,_Inc."
2010-10-22,1,1,126.0,126.0,"Tesla,_Inc."
2010-10-28,1,1,15.0,15.0,"Tesla,_Inc."
2010-10-31,2,2,-12.5,-25.0,"Tesla,_Inc."
2010-11-05,1,1,-4.0,-4.0,"Tesla,_Inc."
2010-11-07,1,1,-112.0,-112.0,"Tesla,_Inc."
2010-11-11,2,2,29.0,58.0,"Tesla,_Inc."
2010-11-12,3,3,-66.0,-198.0,"Tesla,_Inc."
2010-11-15,1,1,66.0,66.0,"Tesla,_Inc."
2010-11-16,9,4,-72.33333333333333,-651.0,"Tesla,_Inc."
2010-11-17,1,1,-96.0,-96.0,"Tesla,_Inc."
2010-11-21,18,1,-59.666666666666664,-1074.0,"Tesla,_Inc."
2010-11-22,5,1,-63.4,-317.0,"Tesla,_Inc."
2010-11-23,4,2,-208.0,-832.0,"Tesla,_Inc."
2010-11-24,5,2,151.4,757.0,"Tesla,_Inc."
2010-12-04,22,2,32.59090909090909,717.0,"Tesla,_Inc."
2010-12-05,13,2,397.6923076923077,5170.0,"Tesla,_Inc."
2010-12-08,1,1,1421.0,1421.0,"Tesla,_Inc."
2010-12-09,2,1,99.5,199.0,"Tesla,_Inc."
2010-12-10,5,3,66.0,330.0,"Tesla,_Inc."
2010-12-12,3,3,2.0,6.0,"Tesla,_Inc."
2010-12-13,3,3,-1.3333333333333333,-4.0,"Tesla,_Inc."
2010-12-15,1,1,280.0,280.0,"Tesla,_Inc."
2010-12-16,5,2,559.8,2799.0,"Tesla,_Inc."
2010-12-21,1,1,109.0,109.0,"Tesla,_Inc."
2010-12-22,3,1,37.666666666666664,113.0,"Tesla,_Inc."
2010-12-31,1,1,-21.0,-21.0,"Tesla,_Inc."
2011-01-02,5,2,39.4,197.0,"Tesla,_Inc."
2011-01-06,1,1,23.0,23.0,"Tesla,_Inc."
2011-01-07,1,1,133.0,133.0,"Tesla,_Inc."
2011-01-08,3,2,-16.0,-48.0,"Tesla,_Inc."
2011-01-11,4,1,-68.5,-274.0,"Tesla,_Inc."
2011-01-14,8,2,-60.125,-481.0,"Tesla,_Inc."
2011-01-15,2,1,-8.5,-17.0,"Tesla,_Inc."
2011-01-20,3,3,-41.666666666666664,-125.0,"Tesla,_Inc."
2011-01-21,9,7,4.0,36.0,"Tesla,_Inc."
2011-01-23,1,1,23.0,23.0,"Tesla,_Inc."
2011-01-24,1,1,4.0,4.0,"Tesla,_Inc."
2011-01-25,1,1,4.0,4.0,"Tesla,_Inc."
2011-01-26,1,1,0.0,0.0,"Tesla,_Inc."
2011-01-27,2,2,5.0,10.0,"Tesla,_Inc."
2011-02-02,1,1,-4.0,-4.0,"Tesla,_Inc."
2011-02-20,1,1,171.0,171.0,"Tesla,_Inc."
2011-02-24,1,1,-25.0,-25.0,"Tesla,_Inc."
2011-02-25,2,2,-244.0,-488.0,"Tesla,_Inc."
2011-02-26,3,2,-3.6666666666666665,-11.0,"Tesla,_Inc."
2011-03-08,2,2,135.5,271.0,"Tesla,_Inc."
2011-03-14,1,1,38.0,38.0,"Tesla,_Inc."
2011-03-15,1,1,-1.0,-1.0,"Tesla,_Inc."
2011-03-18,1,1,4.0,4.0,"Tesla,_Inc."
2011-03-19,1,1,0.0,0.0,"Tesla,_Inc."
2011-03-29,1,1,-778.0,-778.0,"Tesla,_Inc."
2011-03-30,3,3,-12.0,-36.0,"Tesla,_Inc."
2011-03-31,2,2,6.0,12.0,"Tesla,_Inc."
2011-04-03,2,1,-1.5,-3.0,"Tesla,_Inc."
2011-04-04,1,1,-1.0,-1.0,"Tesla,_Inc."
2011-04-07,1,1,-15.0,-15.0,"Tesla,_Inc."
2011-04-09,2,1,-61.0,-122.0,"Tesla,_Inc."
2011-04-14,3,2,34.0,102.0,"Tesla,_Inc."
2011-04-18,1,1,8.0,8.0,"Tesla,_Inc."
2011-05-04,5,1,-51.0,-255.0,"Tesla,_Inc."
2011-05-05,1,1,0.0,0.0,"Tesla,_Inc."
2011-05-26,3,2,145.66666666666666,437.0,"Tesla,_Inc."
2011-05-29,6,2,-28.333333333333332,-170.0,"Tesla,_Inc."
2011-06-06,4,4,5.25,21.0,"Tesla,_Inc."
2011-06-10,1,1,4.0,4.0,"Tesla,_Inc."
2011-06-15,1,1,-62.0,-62.0,"Tesla,_Inc."
2011-06-21,2,2,30.5,61.0,"Tesla,_Inc."
2011-06-28,1,1,-26.0,-26.0,"Tesla,_Inc."
2011-07-05,1,1,-4.0,-4.0,"Tesla,_Inc."
2011-07-26,2,1,-7.0,-14.0,"Tesla,_Inc."
2011-08-05,2,1,-195.5,-391.0,"Tesla,_Inc."
2011-08-07,1,1,3.0,3.0,"Tesla,_Inc."
2011-08-08,6,3,-23.0,-138.0,"Tesla,_Inc."
2011-08-09,2,2,-16.0,-32.0,"Tesla,_Inc."
2011-08-10,1,1,-319.0,-319.0,"Tesla,_Inc."
2011-08-11,1,1,-12.0,-12.0,"Tesla,_Inc."
2011-08-18,2,2,-3.5,-7.0,"Tesla,_Inc."
2011-08-20,2,2,33.5,67.0,"Tesla,_Inc."
2011-08-27,1,1,-307.0,-307.0,"Tesla,_Inc."
2011-08-30,2,2,154.0,308.0,"Tesla,_Inc."
2011-09-10,2,1,-3.0,-6.0,"Tesla,_Inc."
2011-09-11,8,2,-2.625,-21.0,"Tesla,_Inc."
2011-09-12,5,2,-1.2,-6.0,"Tesla,_Inc."
2011-09-24,2,1,-16.5,-33.0,"Tesla,_Inc."
2011-09-26,2,2,-162.0,-324.0,"Tesla,_Inc."
2011-10-02,2,2,-324.0,-648.0,"Tesla,_Inc."
2011-10-03,1,1,0.0,0.0,"Tesla,_Inc."
2011-10-07,4,4,-39.75,-159.0,"Tesla,_Inc."
2011-10-19,1,1,159.0,159.0,"Tesla,_Inc."
2011-10-20,5,4,-74.8,-374.0,"Tesla,_Inc."
2011-10-21,3,3,-98.33333333333333,-295.0,"Tesla,_Inc."
2011-10-26,1,1,-12.0,-12.0,"Tesla,_Inc."
2011-11-07,1,1,-4.0,-4.0,"Tesla,_Inc."
2011-11-16,1,1,1.0,1.0,"Tesla,_Inc."
2011-11-20,2,2,-930.5,-1861.0,"Tesla,_Inc."
2011-11-29,1,1,-197.0,-197.0,"Tesla,_Inc."
2011-12-02,1,1,-7.0,-7.0,"Tesla,_Inc."
2011-12-14,1,1,-10.0,-10.0,"Tesla,_Inc."
2011-12-19,4,2,-47.0,-188.0,"Tesla,_Inc."
2012-01-08,1,1,-4.0,-4.0,"Tesla,_Inc."
2012-01-09,1,1,-25.0,-25.0,"Tesla,_Inc."
2012-01-18,2,2,109.5,219.0,"Tesla,_Inc."
2012-01-28,1,1,-72.0,-72.0,"Tesla,_Inc."
2012-01-31,1,1,-17.0,-17.0,"Tesla,_Inc."
2012-02-01,1,1,211.0,211.0,"Tesla,_Inc."
2012-02-03,1,1,-256.0,-256.0,"Tesla,_Inc."
2012-02-09,2,1,-13.0,-26.0,"Tesla,_Inc."
2012-02-10,9,6,-48.111111111111114,-433.0,"Tesla,_Inc."
2012-02-11,3,3,-3.0,-9.0,"Tesla,_Inc."
2012-02-12,2,2,-28.5,-57.0,"Tesla,_Inc."
2012-02-13,1,1,-42.0,-42.0,"Tesla,_Inc."
2012-02-14,1,1,-23.0,-23.0,"Tesla,_Inc."
2012-02-17,5,1,-488.4,-2442.0,"Tesla,_Inc."
2012-02-18,3,3,-128.66666666666666,-386.0,"Tesla,_Inc."
2012-02-20,2,2,-196.5,-393.0,"Tesla,_Inc."
2012-02-21,1,1,-33.0,-33.0,"Tesla,_Inc."
2012-02-23,4,3,-115.75,-463.0,"Tesla,_Inc."
2012-02-25,2,2,15.5,31.0,"Tesla,_Inc."
2012-02-27,8,4,12.0,96.0,"Tesla,_Inc."
2012-02-28,2,2,17.5,35.0,"Tesla,_Inc."
2012-02-29,2,2,-17.0,-34.0,"Tesla,_Inc."
2012-03-02,2,2,-0.5,-1.0,"Tesla,_Inc."
2012-03-06,1,1,-8.0,-8.0,"Tesla,_Inc."
2012-03-07,1,1,-12.0,-12.0,"Tesla,_Inc."
2012-03-08,2,2,2.0,4.0,"Tesla,_Inc."
2012-03-11,1,1,142.0,142.0,"Tesla,_Inc."
2012-03-22,2,1,-41.0,-82.0,"Tesla,_Inc."
2012-03-23,2,2,-75.5,-151.0,"Tesla,_Inc."
2012-03-29,1,1,0.0,0.0,"Tesla,_Inc."
2012-04-12,1,1,0.0,0.0,"Tesla,_Inc."
2012-04-17,2,2,-3.5,-7.0,"Tesla,_Inc."
2012-04-26,1,1,-289.0,-289.0,"Tesla,_Inc."
2012-04-27,1,1,2.0,2.0,"Tesla,_Inc."
2012-05-16,2,2,237.0,474.0,"Tesla,_Inc."
2012-05-19,1,1,162.0,162.0,"Tesla,_Inc."
2012-05-24,2,1,611.0,1222.0,"Tesla,_Inc."
2012-05-31,4,1,14.5,58.0,"Tesla,_Inc."
2012-06-10,3,2,-7.666666666666667,-23.0,"Tesla,_Inc."
2012-06-11,3,2,84.0,252.0,"Tesla,_Inc."
2012-06-12,1,1,-24.0,-24.0,"Tesla,_Inc."
2012-06-13,1,1,-380.0,-380.0,"Tesla,_Inc."
2012-06-23,7,3,-169.28571428571428,-1185.0,"Tesla,_Inc."
2012-06-24,1,1,-47.0,-47.0,"Tesla,_Inc."
2012-06-25,2,2,199.0,398.0,"Tesla,_Inc."
2012-06-29,1,1,0.0,0.0,"Tesla,_Inc."
2012-07-03,2,1,-18.0,-36.0,"Tesla,_Inc."
2012-07-17,1,1,-73.0,-73.0,"Tesla,_Inc."
2012-07-24,1,1,-112.0,-112.0,"Tesla,_Inc."
2012-07-25,1,1,-69.0,-69.0,"Tesla,_Inc."
2012-07-30,2,1,-71.0,-142.0,"Tesla,_Inc."
2012-08-04,1,1,-566.0,-566.0,"Tesla,_Inc."
2012-08-05,2,2,-137.0,-274.0,"Tesla,_Inc."
2012-08-06,1,1,-4.0,-4.0,"Tesla,_Inc."
2012-08-07,1,1,1029.0,1029.0,"Tesla,_Inc."
2012-08-17,2,1,75.0,150.0,"Tesla,_Inc."
2012-08-18,2,2,0.0,0.0,"Tesla,_Inc."
2012-08-21,1,1,437.0,437.0,"Tesla,_Inc."
2012-08-23,1,1,-66.0,-66.0,"Tesla,_Inc."
2012-08-27,6,4,-30.166666666666668,-181.0,"Tesla,_Inc."
2012-08-29,1,1,-2.0,-2.0,"Tesla,_Inc."
2012-09-02,1,1,-6.0,-6.0,"Tesla,_Inc."
2012-09-09,1,1,10.0,10.0,"Tesla,_Inc."
2012-09-23,1,1,-10.0,-10.0,"Tesla,_Inc."
2012-09-25,1,1,18.0,18.0,"Tesla,_Inc."
2012-09-26,2,2,-29.5,-59.0,"Tesla,_Inc."
2012-10-01,1,1,-23.0,-23.0,"Tesla,_Inc."
2012-10-05,1,1,150.0,150.0,"Tesla,_Inc."
2012-10-08,1,1,8.0,8.0,"Tesla,_Inc."
2012-10-15,1,1,-16.0,-16.0,"Tesla,_Inc."
2012-10-16,14,4,1.0714285714285714,15.0,"Tesla,_Inc."
2012-10-20,5,1,1.2,6.0,"Tesla,_Inc."
2012-10-27,1,1,-5.0,-5.0,"Tesla,_Inc."
2012-10-28,2,1,-4.0,-8.0,"Tesla,_Inc."
2012-10-29,3,3,-40.666666666666664,-122.0,"Tesla,_Inc."
2012-11-09,3,3,33.333333333333336,100.0,"Tesla,_Inc."
2012-11-11,1,1,-326.0,-326.0,"Tesla,_Inc."
2012-11-13,1,1,1.0,1.0,"Tesla,_Inc."
2012-11-14,2,2,25.5,51.0,"Tesla,_Inc."
2012-11-17,1,1,-50.0,-50.0,"Tesla,_Inc."
2012-11-18,4,3,-1.25,-5.0,"Tesla,_Inc."
2012-11-26,1,1,0.0,0.0,"Tesla,_Inc."
2012-11-29,5,3,-65.8,-329.0,"Tesla,_Inc."
2012-11-30,2,2,-127.5,-255.0,"Tesla,_Inc."
2012-12-08,3,3,95.0,285.0,"Tesla,_Inc."
2012-12-11,1,1,27.0,27.0,"Tesla,_Inc."
2012-12-17,1,1,3.0,3.0,"Tesla,_Inc."
2012-12-19,1,1,-3263.0,-3263.0,"Tesla,_Inc."
2012-12-23,3,1,-287.3333333333333,-862.0,"Tesla,_Inc."
2012-12-25,3,2,-31.666666666666668,-95.0,"Tesla,_Inc."
2012-12-28,3,2,-31.0,-93.0,"Tesla,_Inc."
2012-12-29,2,2,-4.0,-8.0,"Tesla,_Inc."
2012-12-31,1,1,0.0,0.0,"Tesla,_Inc."
2013-01-09,1,1,-835.0,-835.0,"Tesla,_Inc."
2013-01-11,3,2,-27.333333333333332,-82.0,"Tesla,_Inc."
2013-01-17,2,2,-9.0,-18.0,"Tesla,_Inc."
2013-01-19,2,2,-0.5,-1.0,"Tesla,_Inc."
2013-01-21,2,1,-16.5,-33.0,"Tesla,_Inc."
2013-01-24,2,2,17.0,34.0,"Tesla,_Inc."
2013-01-29,4,3,-0.5,-2.0,"Tesla,_Inc."
2013-01-30,2,2,-23.5,-47.0,"Tesla,_Inc."
2013-02-06,1,1,-4.0,-4.0,"Tesla,_Inc."
2013-02-09,1,1,-414.0,-414.0,"Tesla,_Inc."
2013-02-10,1,1,-1.0,-1.0,"Tesla,_Inc."
2013-02-14,1,1,73.0,73.0,"Tesla,_Inc."
2013-02-15,1,1,-82.0,-82.0,"Tesla,_Inc."
2013-02-16,2,2,-117.0,-234.0,"Tesla,_Inc."
2013-02-18,11,3,-102.72727272727273,-1130.0,"Tesla,_Inc."
2013-02-20,1,1,533.0,533.0,"Tesla,_Inc."
2013-02-21,1,1,10.0,10.0,"Tesla,_Inc."
2013-02-23,1,1,46.0,46.0,"Tesla,_Inc."
2013-03-07,1,1,-783.0,-783.0,"Tesla,_Inc."
2013-03-11,3,1,66.66666666666667,200.0,"Tesla,_Inc."
2013-03-13,2,2,40.0,80.0,"Tesla,_Inc."
2013-03-15,1,1,0.0,0.0,"Tesla,_Inc."
2013-03-16,1,1,13.0,13.0,"Tesla,_Inc."
2013-03-21,1,1,-18.0,-18.0,"Tesla,_Inc."
2013-03-24,1,1,4.0,4.0,"Tesla,_Inc."
2013-03-25,1,1,-62.0,-62.0,"Tesla,_Inc."
2013-03-30,3,2,-53.666666666666664,-161.0,"Tesla,_Inc."
2013-04-01,3,3,-106.66666666666667,-320.0,"Tesla,_Inc."
2013-04-02,2,2,171.0,342.0,"Tesla,_Inc."
2013-04-03,2,2,69.0,138.0,"Tesla,_Inc."
2013-04-04,2,2,-29.5,-59.0,"Tesla,_Inc."
2013-04-05,2,1,77.0,154.0,"Tesla,_Inc."
2013-04-07,1,1,195.0,195.0,"Tesla,_Inc."
2013-04-11,5,5,-63.6,-318.0,"Tesla,_Inc."
2013-04-15,2,2,-425.5,-851.0,"Tesla,_Inc."
2013-04-20,1,1,0.0,0.0,"Tesla,_Inc."
2013-05-03,1,1,-6.0,-6.0,"Tesla,_Inc."
2013-05-08,1,1,-253.0,-253.0,"Tesla,_Inc."
2013-05-09,13,6,-186.46153846153845,-2424.0,"Tesla,_Inc."
2013-05-10,4,2,-1.0,-4.0,"Tesla,_Inc."
2013-05-11,2,2,-2.0,-4.0,"Tesla,_Inc."
2013-05-12,1,1,-38.0,-38.0,"Tesla,_Inc."
2013-05-13,2,2,-72.0,-144.0,"Tesla,_Inc."
2013-05-14,1,1,7.0,7.0,"Tesla,_Inc."
2013-05-19,1,1,-567.0,-567.0,"Tesla,_Inc."
2013-05-23,4,4,182.0,728.0,"Tesla,_Inc."
2013-05-24,1,1,-613.0,-613.0,"Tesla,_Inc."
2013-05-26,1,1,-175.0,-175.0,"Tesla,_Inc."
2013-05-29,7,4,-3.7142857142857144,-26.0,"Tesla,_Inc."
2013-05-30,2,2,-238.5,-477.0,"Tesla,_Inc."
2013-05-31,3,2,10.666666666666666,32.0,"Tesla,_Inc."
2013-06-01,1,1,1.0,1.0,"Tesla,_Inc."
2013-06-02,2,1,0.5,1.0,"Tesla,_Inc."
2013-06-03,2,2,-9.0,-18.0,"Tesla,_Inc."
2013-06-05,1,1,0.0,0.0,"Tesla,_Inc."
2013-06-08,1,1,39.0,39.0,"Tesla,_Inc."
2013-06-11,1,1,64.0,64.0,"Tesla,_Inc."
2013-06-13,1,1,317.0,317.0,"Tesla,_Inc."
2013-06-14,7,2,-55.142857142857146,-386.0,"Tesla,_Inc."
2013-06-16,1,1,8.0,8.0,"Tesla,_Inc."
2013-06-19,1,1,-4.0,-4.0,"Tesla,_Inc."
2013-06-21,1,1,-294.0,-294.0,"Tesla,_Inc."
2013-06-22,4,2,-622.25,-2489.0,"Tesla,_Inc."
2013-06-23,3,1,-245.66666666666666,-737.0,"Tesla,_Inc."
2013-06-25,3,1,-103.33333333333333,-310.0,"Tesla,_Inc."
2013-06-26,19,7,-450.42105263157896,-8558.0,"Tesla,_Inc."
2013-06-27,1,1,-78.0,-78.0,"Tesla,_Inc."
2013-07-02,2,2,50.0,100.0,"Tesla,_Inc."
2013-07-04,6,2,-38.666666666666664,-232.0,"Tesla,_Inc."
2013-07-05,2,2,-126.5,-253.0,"Tesla,_Inc."
2013-07-06,1,1,-7.0,-7.0,"Tesla,_Inc."
2013-07-07,2,2,1.5,3.0,"Tesla,_Inc."
2013-07-08,2,1,-167.5,-335.0,"Tesla,_Inc."
2013-07-09,3,2,-510.0,-1530.0,"Tesla,_Inc."
2013-07-10,9,4,217.33333333333334,1956.0,"Tesla,_Inc."
2013-07-12,1,1,73.0,73.0,"Tesla,_Inc."
2013-07-16,4,2,-12.25,-49.0,"Tesla,_Inc."
2013-07-18,3,2,-19.333333333333332,-58.0,"Tesla,_Inc."
2013-07-20,2,2,29.0,58.0,"Tesla,_Inc."
2013-07-21,4,3,28.0,112.0,"Tesla,_Inc."
2013-07-22,2,2,-1777.5,-3555.0,"Tesla,_Inc."
2013-07-23,2,2,-8.0,-16.0,"Tesla,_Inc."
2013-07-24,1,1,1324.0,1324.0,"Tesla,_Inc."
2013-07-26,3,2,750.0,2250.0,"Tesla,_Inc."
2013-07-28,1,1,-128.0,-128.0,"Tesla,_Inc."
2013-07-29,12,4,-1.25,-15.0,"Tesla,_Inc."
2013-07-30,6,4,-112.0,-672.0,"Tesla,_Inc."
2013-07-31,1,1,0.0,0.0,"Tesla,_Inc."
2013-08-01,3,3,-3.3333333333333335,-10.0,"Tesla,_Inc."
2013-08-03,2,2,-11.0,-22.0,"Tesla,_Inc."
2013-08-04,1,1,-350.0,-350.0,"Tesla,_Inc."
2013-08-07,3,3,-152.0,-456.0,"Tesla,_Inc."
2013-08-08,1,1,-566.0,-566.0,"Tesla,_Inc."
2013-08-10,3,3,95.0,285.0,"Tesla,_Inc."
2013-08-13,2,1,-9.5,-19.0,"Tesla,_Inc."
2013-08-16,1,1,-3.0,-3.0,"Tesla,_Inc."
2013-08-19,1,1,-223.0,-223.0,"Tesla,_Inc."
2013-08-20,1,1,1.0,1.0,"Tesla,_Inc."
2013-08-21,2,1,-7.5,-15.0,"Tesla,_Inc."
2013-08-22,4,3,-80.75,-323.0,"Tesla,_Inc."
2013-08-23,2,2,-12.5,-25.0,"Tesla,_Inc."
2013-08-26,1,1,-52.0,-52.0,"Tesla,_Inc."
2013-09-02,2,2,-35.5,-71.0,"Tesla,_Inc."
2013-09-11,1,1,-86.0,-86.0,"Tesla,_Inc."
2013-09-13,1,1,-26.0,-26.0,"Tesla,_Inc."
2013-09-14,1,1,-18.0,-18.0,"Tesla,_Inc."
2013-09-16,3,3,0.6666666666666666,2.0,"Tesla,_Inc."
2013-09-18,2,2,-127.0,-254.0,"Tesla,_Inc."
2013-09-21,6,3,-81.5,-489.0,"Tesla,_Inc."
2013-09-24,4,2,-75.5,-302.0,"Tesla,_Inc."
2013-09-25,2,2,-41.5,-83.0,"Tesla,_Inc."
2013-09-27,2,1,-119.5,-239.0,"Tesla,_Inc."
2013-09-29,1,1,-12.0,-12.0,"Tesla,_Inc."
2013-10-01,3,2,-119.66666666666667,-359.0,"Tesla,_Inc."
2013-10-05,3,2,27.333333333333332,82.0,"Tesla,_Inc."
2013-10-06,9,4,-530.7777777777778,-4777.0,"Tesla,_Inc."
2013-10-08,10,2,-411.6,-4116.0,"Tesla,_Inc."
2013-10-09,4,4,13.0,52.0,"Tesla,_Inc."
2013-10-10,3,2,5.333333333333333,16.0,"Tesla,_Inc."
2013-10-12,1,1,3140.0,3140.0,"Tesla,_Inc."
2013-10-14,4,3,-802.0,-3208.0,"Tesla,_Inc."
2013-10-17,2,2,69.5,139.0,"Tesla,_Inc."
2013-10-18,2,1,3.0,6.0,"Tesla,_Inc."
2013-10-19,3,1,0.6666666666666666,2.0,"Tesla,_Inc."
2013-10-22,1,1,-5.0,-5.0,"Tesla,_Inc."
2013-10-26,3,2,-8.333333333333334,-25.0,"Tesla,_Inc."
2013-10-31,1,1,-59.0,-59.0,"Tesla,_Inc."
2013-11-03,2,2,-216.5,-433.0,"Tesla,_Inc."
2013-11-07,1,1,-247.0,-247.0,"Tesla,_Inc."
2013-11-10,2,2,-508.0,-1016.0,"Tesla,_Inc."
2013-11-12,2,2,-0.5,-1.0,"Tesla,_Inc."
2013-11-17,2,1,-13.0,-26.0,"Tesla,_Inc."
2013-11-20,2,2,50.5,101.0,"Tesla,_Inc."
2013-11-23,2,2,-12.5,-25.0,"Tesla,_Inc."
2013-11-24,6,5,-397.1666666666667,-2383.0,"Tesla,_Inc."
2013-11-25,3,3,-271.3333333333333,-814.0,"Tesla,_Inc."
2013-11-27,2,2,-12.5,-25.0,"Tesla,_Inc."
2013-11-29,2,2,9.5,19.0,"Tesla,_Inc."
2013-12-01,1,1,4.0,4.0,"Tesla,_Inc."
2013-12-03,7,2,-36.285714285714285,-254.0,"Tesla,_Inc."
2013-12-13,1,1,-32.0,-32.0,"Tesla,_Inc."
2013-12-14,1,1,-838.0,-838.0,"Tesla,_Inc."
2013-12-15,3,3,-13.333333333333334,-40.0,"Tesla,_Inc."
2013-12-16,6,4,-95.0,-570.0,"Tesla,_Inc."
2013-12-17,2,2,3.5,7.0,"Tesla,_Inc."
2013-12-18,3,2,1.3333333333333333,4.0,"Tesla,_Inc."
2013-12-19,4,3,1.5,6.0,"Tesla,_Inc."
2013-12-20,1,1,-4.0,-4.0,"Tesla,_Inc."
2013-12-23,6,3,83.5,501.0,"Tesla,_Inc."
2013-12-30,2,2,1.5,3.0,"Tesla,_Inc."
2013-12-31,2,2,-22.5,-45.0,"Tesla,_Inc."
2014-01-01,5,3,-56.2,-281.0,"Tesla,_Inc."
2014-01-02,3,3,-2.6666666666666665,-8.0,"Tesla,_Inc."
2014-01-03,8,3,1077.375,8619.0,"Tesla,_Inc."
2014-01-04,7,2,928.4285714285714,6499.0,"Tesla,_Inc."
2014-01-05,2,2,-0.5,-1.0,"Tesla,_Inc."
2014-01-06,1,1,5.0,5.0,"Tesla,_Inc."
2014-01-08,1,1,-5.0,-5.0,"Tesla,_Inc."
2014-01-09,5,4,1.0,5.0,"Tesla,_Inc."
2014-01-10,1,1,-845.0,-845.0,"Tesla,_Inc."
2014-01-11,6,4,4.5,27.0,"Tesla,_Inc."
2014-01-14,3,3,205.33333333333334,616.0,"Tesla,_Inc."
2014-01-15,1,1,-25.0,-25.0,"Tesla,_Inc."
2014-01-16,3,1,-97.33333333333333,-292.0,"Tesla,_Inc."
2014-01-17,4,1,44.0,176.0,"Tesla,_Inc."
2014-01-18,1,1,2.0,2.0,"Tesla,_Inc."
2014-01-19,1,1,-9.0,-9.0,"Tesla,_Inc."
2014-01-25,2,1,-26.5,-53.0,"Tesla,_Inc."
2014-01-27,3,2,0.0,0.0,"Tesla,_Inc."
2014-01-28,4,2,592.0,2368.0,"Tesla,_Inc."
2014-01-29,2,2,-14.5,-29.0,"Tesla,_Inc."
2014-01-30,1,1,-5.0,-5.0,"Tesla,_Inc."
2014-01-31,1,1,-11.0,-11.0,"Tesla,_Inc."
2014-02-05,2,2,-62.5,-125.0,"Tesla,_Inc."
2014-02-06,1,1,-1630.0,-1630.0,"Tesla,_Inc."
2014-02-09,9,3,-282.3333333333333,-2541.0,"Tesla,_Inc."
2014-02-10,2,2,-1556.5,-3113.0,"Tesla,_Inc."
2014-02-11,4,4,65.0,260.0,"Tesla,_Inc."
2014-02-12,1,1,1.0,1.0,"Tesla,_Inc."
2014-02-13,1,1,-16.0,-16.0,"Tesla,_Inc."
2014-02-15,1,1,-14.0,-14.0,"Tesla,_Inc."
2014-02-16,2,2,521.0,1042.0,"Tesla,_Inc."
2014-02-18,2,2,-518.5,-1037.0,"Tesla,_Inc."
2014-02-19,1,1,184.0,184.0,"Tesla,_Inc."
2014-02-20,10,5,-626.5,-6265.0,"Tesla,_Inc."
2014-02-21,6,3,-177.5,-1065.0,"Tesla,_Inc."
2014-02-22,3,2,-6.666666666666667,-20.0,"Tesla,_Inc."
2014-02-24,1,1,78.0,78.0,"Tesla,_Inc."
2014-02-27,1,1,-2.0,-2.0,"Tesla,_Inc."
2014-03-01,1,1,-9.0,-9.0,"Tesla,_Inc."
